organism_key	taxon_version_key	kingdom	phylum_division	class	order	family	genus	taxon_name	taxon_authority	taxon_rank	synonyms	non_native_flag	terrestrial_freshwater_flag	freshwater	marine_flag	freshbase	ukceh_freshwater_list	pantheon_sqs	pantheon_conservation_status	pantheon_current_conservation_status	pantheon_designation_summary	pantheon_larval_feeding_guild	pantheon_adult_feeding_guild	pantheon_broad_biotope	pantheon_habitat	pantheon_resources	pantheon_specific_assemblage_type	pantheon_habitat_score	pantheon_associations	jncc_a: bern convention	jncc_c: birds directive	jncc_c1: convention on migratory species	jncc_c2: ospar	jncc_d: habitats directive	jncc_e: ec cites	jncc_f: global red list status	jncc_fa: red listing based on pre 1994 iucn guidelines	jncc_fb: red listing based on 1994 iucn guidelines	jncc_fc: red listing based on 2001 iucn guidelines	jncc_fd: red data categories  - birds (not based on iucn criteria)	jncc_fe: red data categories - spiders (not based on iucn criteria)	jncc_ga: rare and scarce species	jncc_gb: rare and scarce species (not based on iucn criteria)	jncc_ha: biodiversity action plan uk list of priority species	jncc_hb: biodiversity lists - england	jncc_hc: biodiversity lists - scotland	jncc_hd: biodiversity lists - wales	jncc_he: biodiversity lists - northern ireland	jncc_i: wildlife and countryside act 1981	jncc_j: the wildlife (northern ireland) order 1985	jncc_k: the conservation of habitats and species regulations 2010	jncc_l: the conservation (nature habitats, etc_) regulations (ni) 199	jncc_m: protection of badgers act
NBNORG0000035078	NBNSYS0000181852	Animalia	Mollusca	Gastropoda	Nudibranchia	Eubranchidae	Eubranchus	Eubranchus sp.		Species					Y																																						
NBNORG0000035108	NBNSYS0000181887	Animalia	Annelida	Polychaeta		Maldanidae	Euclymene	Euclymene sp.		Species					Y																																						
NBNORG0000023133	NBNSYS0000033074	Animalia	Mollusca	Gastropoda	Pulmonata	Euconulidae	Euconulus	Euconulus fulvus seg.	(Müller, 1774)	Species			Y																																								
NBNORG0000035137	NBNSYS0000181924	Animalia	Annelida	Polychaeta	Phyllodocida	Phyllodocidae	Eulalia	Eulalia n. sp.		Species					Y																																						
NBNORG0000041992	NBNSYS0100003165	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Euryhapsis	Euryhapsis ? fuscipropes	Saether & Wang, 1992	Species	Euryhapsis fuscipropes		Y																																								
NBNORG0000108346	NHMSYS0020977769	Animalia	Arthropoda	Diplopoda	Polydesmida	Haplodesmidae	Eutrichodesmus	Eutrichodesmus sp.		Species			Y																										RedList_GB_post2001-NA														
NBNORG0000035222	NBNSYS0000182045	Animalia	Annelida	Polychaeta	Sabellida	Fabriciidae	Fabriciola	Fabriciola cf. berkeleyi	Banse, 1956	Species					Y																																						
NBNORG0000123114	NHMSYS0021843376	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Flavoplaca	Flavoplaca citrina s. lat.		Species	Callopisma citrinum;Caloplaca citrina;Caloplaca citrina agg.;Caloplaca citrina s. lat.;Caloplaca citrina var. maritima;Flavoplaca citrina;Parmelia citrina;Placodium citrinum;Verrucaria citrina		Y																																								
NBNORG0000125453	NHMSYS0021843381	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Flavoplaca	Flavoplaca citrina s. str.	(Hoffm.) Arup, Frödén & Søchting	Species	Caloplaca citrina s. str.		Y																										RedList_GB_post2001-LC														
NBNORG0000125048	BMSSYS0000598552	Fungi						Fungus (unidentified)		Species			Y																																								
NBNORG0000108351	NHMSYS0020977805	Animalia	Arthropoda	Malacostraca	Isopoda	Armadillidiidae	Gabunillo	Gabunillo sp.		Species			Y																										RedList_GB_post2001-NA														
NBNORG0000035326	NBNSYS0000182169	Animalia	Annelida	Polychaeta	Sabellida	Oweniidae	Galathowenia	Galathowenia n. sp.		Species					Y																																						
NBNORG0000134325	NHMSYS0021623224	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Ganoderma	Ganoderma australe s. str.	(Fr.) Pat.	Species	Fomes australis;Polyporus australis	Y	Y																																								
NBNORG0000129918	NHMSYS0021241562	Animalia	Arthropoda	Collembola	Symphypleona	Katiannidae	Gen.nov.1	Gen.nov.1 sp.nov.1	Greenslade P in Ardron, PA, 2009	Species			Y																																								
NBNORG0000115919	NHMSYS0021109684	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Glaucomys	Glaucomys sp.		Species		Y	Y																																								
NBNORG0000133486	NHMSYS0021553204	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Gliophorus	Gliophorus aff. perplexus		Species	Gliophorus sciophanus		Y																																								
NBNORG0000002687	NHMSYS0021646085	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Gliophorus	Gliophorus perplexus agg.		Species	Gliophorus perplexus;Gliophorus psittacinus var. perplexus;Hygrocybe perplexa;Hygrocybe psittacina var. perplexa;Hygrocybe sciophana;Hygrophorus perplexus;Hygrophorus sciophanus		Y																																								
NBNORG0000014688	BMSSYS0000045815	Fungi	Ascomycota	Geoglossomycetes	Geoglossales	Geoglossaceae	Glutinoglossum	Glutinoglossum glutinosum s. lat.		Species	Geoglossum glutinosum		Y																																								
NBNORG0000134919	NHMSYS0021701745	Fungi	Ascomycota	Geoglossomycetes	Geoglossales	Geoglossaceae	Glutinoglossum	Glutinoglossum glutinosum s. str.	(Pers.) Hustad, A.N. Mill., Dentinger & P.F. Cannon	Species			Y																																								
NBNORG0000014407	NHMSYS0021646090	Fungi	Ascomycota	Leotiomycetes	Helotiales	Erysiphaceae	Golovinomyces	Golovinomyces biocellatus s. lat.	(Ehrenb.) V.P. Heluta	Species	Acrosporium erysiphoides;Alphitomorpha biocellata;Erysiphe biocellata;Erysiphe salviae;Euoidium erysiphoides;Golovinomyces biocellaris;Golovinomyces biocellatus;Oidium erysiphoides		Y																																								
NBNORG0000133487	NHMSYS0021553209	Fungi	Ascomycota	Leotiomycetes	Helotiales	Erysiphaceae	Golovinomyces	Golovinomyces biocellatus s. str.	(Ehrenb.) V.P. Heluta	Species			Y																																								
NBNORG0000090860	NHMSYS0019999598	Fungi	Ascomycota	Leotiomycetes	Helotiales	Erysiphaceae	Golovinomyces	Golovinomyces cynoglossi s. lat.		Species	Alphitomorpha cynoglossi;Erysiphe asperifoliorum;Erysiphe cynoglossi		Y																																								
NBNORG0000135978	NHMSYS0021782105	Fungi	Ascomycota	Leotiomycetes	Helotiales	Erysiphaceae	Golovinomyces	Golovinomyces cynoglossi s. str.	(Wallr.) V.P. Heluta	Species			Y																																								
NBNORG0000044130	NBNSYS0100012157	Chromista		Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	Gomphonema (Other)	M Kelly	Species																																											
NBNORG0000035445	NBNSYS0000182303	Animalia	Annelida	Polychaeta	Phyllodocida	Goniadidae	Goniadella	Goniadella ? gracilis	(Verrill, 1873)	Species					Y																																						
NBNORG0000014471	NHMSYS0021794957	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Graphidaceae	Graphis	Graphis scripta s. lat.		Species	Graphis diffracta;Graphis diffracta f. minor;Graphis diffracta var. flexuosa;Graphis diffracta var. major;Graphis diffracta var. minor;Graphis diffracta var. radiata;Graphis scripta;Graphis scripta f. divaricata;Graphis scripta f. eutypa;Graphis scripta f. flexuosa;Graphis scripta f. horizontalis;Graphis scripta f. major;Graphis scripta f. minor;Graphis scripta f. radiata;Graphis scripta f. recta;Graphis scripta f. varia;Graphis scripta var. abietina;Graphis scripta var. cerasi;Graphis scripta var. diffracta;Graphis scripta var. diffracta f. flexuosa;Graphis scripta var. diffracta f. major;Graphis scripta var. diffracta f. minor;Graphis scripta var. diffracta f. radiata;Graphis scripta var. divaricata;Graphis scripta var. eutypa;Graphis scripta var. flexuosa;Graphis scripta var. fraxini;Graphis scripta var. horizontalis;Graphis scripta var. limitata;Graphis scripta var. minuta;Graphis scripta var. pulverulenta;Graphis scripta var. radiata;Graphis scripta var. recta;Graphis scripta var. serpentina;Graphis scripta var. serpentina f. eutypa;Graphis scripta var. spathaea;Graphis scripta var. spathea;Graphis scripta var. stellata;Graphis scripta var. tremulans;Graphis scripta var. typographica;Graphis scripta var. varia;Graphis serpentina;Graphis serpentina f. eutypa;Graphis serpentina var. diffusa;Graphis serpentina var. divaricata;Graphis serpentina var. eutypa;Graphis serpentina var. flexuosa;Graphis serpentina var. horizontalis;Graphis serpentina var. minuta;Graphis serpentina var. radiata;Graphis serpentina var. recta;Graphis serpentina var. spathea;Graphis serpentina var. stellata;Graphis serpentina var. tremulans;Graphis serpentina var. varia;Lichen serpentinus;Opegrapha cerasi;Opegrapha pulverulenta;Opegrapha pulverulenta var. fraxini;Opegrapha recta;Opegrapha scripta var. abietina;Sphaeria limitata;Verrucaria typographica		Y																										RedList_GB_post2001-LC														
NBNORG0000136120	NHMSYS0021794962	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Graphidaceae	Graphis	Graphis scripta s. str.	(L.) Ach.	Species	Lichen scriptus;Opegrapha scripta		Y																																								
NBNORG0000048337	NHMSYS0000067556	Animalia	Platyhelminthes	Trematoda	Plagiorchiida	Brachycladiidae	Hadwenius	Hadwenius sp.		Species																																											
NBNORG0000136583	NHMSYS0021835621	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Hebeloma	Hebeloma crustuliniforme s. str.	(Bull.) Quél.	Species			Y																																								
NBNORG0000077125	BMSSYS0000728900	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Hodophilus	Hodophilus hymenocephalus s. lat.		Species	Armillariella hymenocephala;Camarophyllopsis hymenocephala;Camarophyllus hymenocephalus;Hygrocybe hymenocephala;Hygrophorus hymenocephalus;Hygrotrama hymenocephalum		Y																																								
NBNORG0000134933	NHMSYS0021711769	Animalia	Arthropoda	Insecta	Lepidoptera	Tineidae	Homosetia	Homosetia sp.		Species		Y	Y																																								
NBNORG0000119870	NHMSYS0021600517	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Hyaloperonospora	Hyaloperonospora brassicae s. lat.	(Gäum.) Göker, Voglmayr, Riethm., Weiss & Oberw.	Species	Hyaloperonospora brassicae;Peronospora brassicae		Y																																								
NBNORG0000134080	NHMSYS0021600467	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Hyaloperonospora	Hyaloperonospora brassicae s. str.	(Gäum.) Göker, Voglmayr, Riethm., Weiss & Oberw.	Species			Y																																								
NBNORG0000098398	NHMSYS0021576668	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Hyaloperonospora	Hyaloperonospora parasitica s. lat.		Species	Botrytis parasitica;Hyaloperonospora parasitica;Peronospora parasitica		Y																																								
NBNORG0000133514	NHMSYS0021553344	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	Hyaloperonospora	Hyaloperonospora parasitica s. str.	(Pers.) Constant.	Species			Y																																								
NBNORG0000009588	NBNSYS0000006609	Animalia	Mollusca	Gastropoda	Littorinimorpha	Hydrobiidae	Hydrobia	Hydrobia ventrosa seg.	(Montagu), seg.	Species			Y		Y																																						
NBNORG0000048667	NHMSYS0000068024	Animalia	Platyhelminthes	Cestoda	Cyclophyllidea	Hymenolepididae	Hymenolepis	Hymenolepis ? jaegerskioeldi	Fuhrmann, 1913	Species																																											
NBNORG0000048678	NHMSYS0000068040	Animalia	Platyhelminthes	Cestoda	Cyclophyllidea	Hymenolepididae	Hymenolepis	Hymenolepis ? pistillum	(Dujardin, 1845)	Species																																											
NBNORG0000048680	NHMSYS0000068042	Animalia	Platyhelminthes	Cestoda	Cyclophyllidea	Hymenolepididae	Hymenolepis	Hymenolepis ? scalaris	(Dujardin, 1845)	Species																																											
NBNORG0000048685	NHMSYS0000068051	Animalia	Platyhelminthes	Cestoda	Cyclophyllidea	Hymenolepididae	Hymenolepis	Hymenolepis ? uncinata	(Stieda, 1862)	Species																																											
NBNORG0000108574	NHMSYS0020987692	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Hypotrachyna	Hypotrachyna revoluta s. str.	(Flörke) Hale	Species	Parmelia revoluta		Y																																								
NBNORG0000048687	NHMSYS0000068053	Animalia	Platyhelminthes	Cestoda	Cyclophyllidea	Davaineidae	Idiogenes	Idiogenes ? grandiporus	Cholodkovsky, 1905	Species																																											
NBNORG0000116569	NHMSYS0021125521	Animalia	Arthropoda	Collembola	Symphypleona	Katiannidae	Katianna	Katianna sp3.		Species		Y	Y																																								
NBNORG0000135078	NHMSYS0021723403	Animalia	Arthropoda	Collembola	Symphypleona	Katiannidae		Katiannidae gen.nov.1 sp.nov.1		Species		Y	Y																																								
NBNORG0000136229	NHMSYS0021808406	Animalia	Arthropoda	Collembola	Symphypleona	Katiannidae		Katiannidae gen.nov.1 sp.nov.2		Species		Y	Y																																								
NBNORG0000036071	NBNSYS0000183139	Animalia	Annelida	Polychaeta	Phyllodocida	Hesionidae	Kefersteinia	Kefersteinia sp.		Species					Y																																						
NBNORG0000103761	NHMSYS0020752205	Animalia	Cnidaria	Hydrozoa	Leptothecata	Kirchenpaueriidae	Kirchenpaueria	Kirchenpaueria ? pinnata	(Linnaeus, 1758)	Species					Y																																						
NBNORG0000095185	NHMSYS0020309342	Animalia	Arthropoda	Insecta	Hemiptera	Lygaeidae	Kleidocerys	Kleidocerys (f.?) privignus	(Horváth, 1894)	Species			Y																																								
NBNORG0000077706	BMSSYS0000046963	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Collemataceae	Lathagrium	Lathagrium undulatum var. undulatum	(Laurer ex Flot.) Otálora, P.M. Jørg. & Wedin	Species	Collema laureri;Collema undulatum;Collema undulatum var. undulatum;Latagrium undulatum;Synechoblastus complicatus;Synechoblastus laureri		Y																										RedList_GB_post2001-DD			NR-includes											
NBNORG0000108575	NHMSYS0020987696	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Lecania	Lecania erysibe s. str.	(Ach.) Mudd	Species	Lecania erysibe f. sorediata;Lecaniella erysibe		Y				Y																						RedList_GB_post2001-LC														
NBNORG0000015433	NBNSYS0000018579	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora chlarotera s. lat.		Species	Lecanora allophana;Lecanora chlarona;Lecanora chlarotera;Lecanora chlarotera f. crassula;Lecanora crassula;Lecanora distincta var. chlarona;Lecanora rugosa;Lecanora subfusca;Lecanora subfusca var. allophana;Lecanora subfusca var. chlarona;Lichen subfuscus;Parmelia subfusca		Y																										RedList_GB_post2001-LC														
NBNORG0000136166	NHMSYS0021795122	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora chlarotera s. str.	Nyl.	Species			Y																																								
NBNORG0000108586	NHMSYS0020987752	Fungi	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Lecidea	Lecidea fuscoatra s. str.	(L.) Ach.	Species	Durella fuscoatra;Durella fuscoatrum;Lecidea fuscoatra f. mosigii;Lichen fusco-ater;Lichen fuscoater;Patellaria fuscoater		Y																																								
NBNORG0000125444	NHMSYS0000364668	Fungi	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Lecidea	Lecidea lactea s. str.	Flörke ex Schaer.	Species	Lecidea lapicida var. pantherina;Lecidea pantherina;Patellaria lapicida var. pantherina		Y																										RedList_GB_post2001-LC														
NBNORG0000130467	NHMSYS0021276176	Animalia	Arthropoda	Arachnida	Opiliones	Phalangiidae	Leiobunum	Leiobunum sp.  A		Species			Y																																								
NBNORG0000051459	NHMSYS0000335578	Animalia	Chordata	Actinopterygii	Gadiformes	Moridae	Lepidion	Lepidion ? schmidti	Svetovidov, 1936	Species					Y																																						
NBNORG0000036267	NBNSYS0000183379	Animalia	Mollusca	Solenogastres	Pholidoskepia	Lepidomeniidae	Lepidomenia	Lepidomenia sp.		Species					Y																																						
NBNORG0000048688	NHMSYS0000068054	Animalia	Platyhelminthes	Cestoda	Cyclophyllidea	Anoplocephalidae	Leporidotaenia	Leporidotaenia cf. wimerosa	(Moniez, 1880)	Species																																											
NBNORG0000125445	NHMSYS0000364677	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Stereocaulaceae	Lepraria	Lepraria incana s. str.	(L.) Ach.	Species	Crocynia tephra		Y																																								
NBNORG0000116784	NHMSYS0021130883	Chromista		Bacillariophyceae	Leptocylindrales	Leptocylindraceae	Leptocylindrus	Leptocylindrus cf. danicus		Species					Y																																						
NBNORG0000116785	NHMSYS0021130889	Chromista		Bacillariophyceae	Leptocylindrales	Leptocylindraceae	Leptocylindrus	Leptocylindrus cf. minimus		Species					Y																																						
NBNORG0000050867	NHMSYS0000315716	Animalia	Kinorhyncha		Homalorhagida	Pycnophyidae	Leptodemus	Leptodemus cf. serratus	Zelinka, 1928	Species					Y																																						
NBNORG0000129681	NHMSYS0021237676	Animalia	Arthropoda	Arachnida	Trombidiformes	Trombiculidae	Leptotrombidium	Leptotrombidium sp. A		Species			Y																																								
NBNORG0000080904	NHMSYS0001487847	Fungi	Ascomycota	Leotiomycetes	Helotiales	Erysiphaceae	Leveillula	Leveillula taurica s. lat.	(Lév.) G. Arnaud	Species	Erysiphe taurica;Leveillula cistacearum;Leveillula compositarum;Leveillula malvacearum;Leveillula taurica;Oidiopsis taurica		Y																																								
NBNORG0000133547	NHMSYS0021553509	Fungi	Ascomycota	Leotiomycetes	Helotiales	Erysiphaceae	Leveillula	Leveillula taurica s. str.	(Lév.) G. Arnaud	Species			Y																																								
NBNORG0000036397	NBNSYS0000183551	Animalia	Annelida	Polychaeta		Paraonidae	Levinsenia	Levinsenia sp.		Species					Y																																						
NBNORG0000091187	NHMSYS0020039553	Fungi	Ascomycota					Lichen (unidentified)		Species			Y																																								
NBNORG0000109090	NHMSYS0021342559	Animalia	Mollusca	Gastropoda	Pulmonata	Limacidae	Limax	Limax cf. dacampi	Menegazzi, 1854	Species	Limax sp. cf. dacampi	Y	Y																																								
NBNORG0000052911	NHMSYS0000377654	Animalia	Mollusca	Gastropoda	Pulmonata	Limacidae	Limax	Limax flavus seg.	Linnaeus, 1758	Species			Y																																								
NBNORG0000018859	NBNSYS0000027506	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Limnophyes	Limnophyes sp. near globifer	Brundin	Species			Y																																								
NBNORG0000036502	NBNSYS0000183666	Animalia	Annelida	Polychaeta	Terebellida	Terebellidae	Loimia	Loimia sp.		Species					Y																																						
NBNORG0000096332	NHMSYS0020470380	Animalia	Nematoda	Adenophorea	Dorylaimida	Longidoridae	Longidorus	Longidorus sp.		Species			Y																																								
NBNORG0000134184	NBNSYS0000035842	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Scapaniaceae	Lophozia	Lophozia ventricosa var. silvicola	(Buch) E.W.Jones & Schust.	Species				Y																																							
NBNORG0000134185	NBNSYS0000035841	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Scapaniaceae	Lophozia	Lophozia ventricosa var. ventricosa	(Dicks.) Dumort.	Species				Y																																							
NBNORG0000081025	NHMSYS0021843386	Fungi	Ascomycota	Lecanoromycetes		Sarrameanaceae	Loxospora	Loxospora elatina s. lat.		Species	Haematomma elatina;Haematomma elatinum;Lecanora elatina;Lichen elatinus;Loxaspora elatina;Loxospora elatina;Pseudographis elatina		Y																										RedList_GB_post2001-LC														
NBNORG0000136825	NHMSYS0021843391	Fungi	Ascomycota	Lecanoromycetes		Sarrameanaceae	Loxospora	Loxospora elatina s. str.	(Ach.) A. Massal.	Species			Y																																								
NBNORG0000019994	NBNSYS0000029022	Animalia	Arthropoda	Insecta	Diptera	Lauxaniidae	Lyciella	Lyciella sp. nov.		Species			Y																																								
NBNORG0000047419	NBNSYS0500000081	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Lythraceae	Lythrum	Lythrum portula subsp. longidentatum-subsp. portula intermediate		Species			Y																										RedList_ENG_post2001-LC,RedList_GB_post2001-LC														
NBNORG0000036662	NBNSYS0000183845	Animalia	Mollusca	Solenogastres	Pholidoskepia	Macellomeniidae	Macellomenia	Macellomenia cf. palifera	(Pruvot, 1890)	Species					Y																																						
NBNORG0000129629	NHMSYS0021237364	Animalia	Arthropoda	Arachnida	Mesostigmata	Macronyssidae	Macronyssus	Macronyssus sp. A		Species			Y																																								
NBNORG0000129630	NHMSYS0021237370	Animalia	Arthropoda	Arachnida	Mesostigmata	Macronyssidae	Macronyssus	Macronyssus sp. B		Species			Y																																								
NBNORG0000051242	NHMSYS0000329151	Animalia	Chordata	Actinopterygii	Aulopiformes	Paralepididae	Macroparalepis	Macroparalepis sp.		Species					Y																																						
NBNORG0000130208	NHMSYS0021262075	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Macropelopia	Macropelopia spec. Norwegen	sensu Fittkau 1962	Species			Y																																								
NBNORG0000109496	NBNSYS0000176342	Plantae						Maerl indet		Species					Y																																						
NBNORG0000115943	NHMSYS0021109710	Animalia	Chordata	Actinopterygii	Perciformes	Cichlidae	Maylandia	Maylandia (Metriaclima) sp.		Species	Maylandia sp.;Metriaclima sp.	Y	Y	Y			Y																																				
NBNORG0000091555	NHMSYS0020108924	Animalia	Arthropoda	Chilopoda	Geophilomorpha	Mecistocephalidae	Mecistocephalus	Mecistocephalus cf. guildingii	Newport, 1843	Species			Y																																								
NBNORG0000129279	NHMSYS0021233231	Animalia	Arthropoda	Arachnida	Araneae	Linyphiidae	Megalepthyphantes	Megalepthyphantes sp. near collinus		Species			Y																										RedList_GB_post2001-NE														
NBNORG0000127766	NHMSYS0021220547	Animalia	Arthropoda	Insecta	Hymenoptera	Trichogrammatidae	Megaphragma	Megaphragma sp. indet.		Species			Y																																								
NBNORG0000020720	NBNSYS0000029947	Animalia	Arthropoda	Insecta	Diptera	Chloropidae	Meromyza	Meromyza sp. indet.	Fedoseeva	Species	Meromyza indet		Y																														Notable										
NBNORG0000116295	NHMSYS0021122907	Animalia	Arthropoda	Insecta	Diptera	Chloropidae	Meromyza	Meromyza sp. nr. depressa		Species			Y																																								
NBNORG0000048693	NHMSYS0000068059	Animalia	Platyhelminthes	Cestoda	Cyclophyllidea	Mesocestoididae	Mesocestoides	Mesocestoides sp. tetrathyridium		Species																																											
NBNORG0000024928	NHMSYS0021616551	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Jungermanniaceae	Mesoptychia	Mesoptychia gillmanii var. laxa	(Schiffn. ex Burrell) L.Söderstr.	Species	Leiocolea rutheana var. laxa;Lophozia schultzii var. laxa		Y	Y			Y																																				
NBNORG0000125452	NHMSYS0020103730	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Byssolomataceae	Micarea	Micarea prasina s. str.	Fr.	Species			Y																										RedList_GB_post2001-LC			NS-includes											
NBNORG0000014811	NBNSYS0000017521	Fungi	Ascomycota	Leotiomycetes	Leotiales	Leotiaceae	Microglossum	Microglossum olivaceum agg.		Species	Geoglossum olivaceum;Leptoglossum olivaceum;Microglossum olivaceum;Mitrula olivacea		Y																															BAP-2007	England_NERC_S.41	Scottish_Biodiversity_List	Env (Wales) Act S7	NI_Priority					
NBNORG0000104070	NHMSYS0020752518	Animalia	Platyhelminthes	Cestoda	Cyclophyllidea	Hymenolepididae	Microsomacanthus	Microsomacanthus ? trifolium	(von Linstow, 1905)	Species	Hymenolepis ? trifolium																																										
NBNORG0000037015	NBNSYS0000184272	Animalia	Annelida	Polychaeta	Spionida	Spionidae	Prionospio	Minuspio cf. multibranchiata	(Berkeley, 1927)	Species	Minuspio cfMultibranchiata				Y																																						
NBNORG0000021303	NBNSYS0000030723	Animalia	Arthropoda	Insecta	Diptera	Muscidae	Musca	Musca ?? osiris	Wiedemann, 1830	Species			Y																																								
NBNORG0000037172	NBNSYS0000184461	Animalia	Porifera	Demospongiae	Poecilosclerida	Myxillidae	Myxilla	Myxilla cf. fimbriata		Species					Y																																						
NBNORG0000037173	NBNSYS0000184462	Animalia	Porifera	Demospongiae	Poecilosclerida	Myxillidae	Myxilla	Myxilla cf. rosacea		Species	Myxilla cfRosacea				Y																																						
NBNORG0000037220	NBNSYS0000184515	Animalia	Annelida	Polychaeta	Phyllodocida	Nereididae	Neanthes	Neanthes cf. flavipes	Ehlers, 1868	Species					Y																																						
NBNORG0000037282	NBNSYS0000184592	Animalia	Annelida	Polychaeta	Sabellida	Serpulidae	Neodexiospira	Neodexiospira n. sp.		Species					Y																																						
NBNORG0000037321	NBNSYS0000184635	Animalia	Annelida	Polychaeta	Phyllodocida	Nephtyidae	Nephtys	Nephtys n. sp.		Species					Y																																						
NBNORG0000128102	NHMSYS0021222706	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Netelia	Netelia sp. A		Species			Y																																								
NBNORG0000128103	NHMSYS0021222712	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Netelia	Netelia sp. B		Species			Y																																								
NBNORG0000128104	NHMSYS0021222718	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Netelia	Netelia sp. C		Species			Y																																								
NBNORG0000128105	NHMSYS0021222724	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Netelia	Netelia sp. R		Species			Y																																								
NBNORG0000128106	NHMSYS0021222730	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Netelia	Netelia sp. W		Species			Y																																								
NBNORG0000096357	NHMSYS0020470424	Animalia	Nematoda	Secernentea	Rhabditida	Anguinidae	Nothanguina	Nothanguina sp.		Species			Y																																								
NBNORG0000037396	NBNSYS0000184727	Animalia	Annelida	Polychaeta		Capitellidae	Notomastus	Notomastus spp.		Species					Y																																						
NBNORG0000037399	NBNSYS0000184730	Animalia	Annelida	Polychaeta	Phyllodocida	Phyllodocidae	Notophyllum	Notophyllum cf. americanum	Verrill, 1885	Species					Y																																						
NBNORG0000037406	NBNSYS0000184737	Animalia	Annelida	Polychaeta		Maldanidae	Notoproctus	Notoproctus sp.		Species					Y																																						
NBNORG0000048871	NHMSYS0000068253	Animalia	Platyhelminthes	Cestoda	Trypanorhyncha	Tentaculariidae	Nybelinia	Nybelinia sp.		Species																																											
NBNORG0000129610	NHMSYS0021237250	Animalia	Arthropoda	Arachnida	Sarcoptiformes	Rosensteiniidae	Nycteriglyphus	Nycteriglyphus sp. A		Species			Y																																								
